rating,text,date,trip_type,date_status
5,Waitress was amazing and food is delicious! Had an amazing time. The dessert (waffle) was absolutely incredible and my filet was so tender!! Will absolutely be back!,Jul 2023,Couples,date_with_label
5,"The best restaurant in Amsterdam.
Cost is reasonable with the quality of steak.
I visited here two days in a row",Jul 2023,Family,date_with_label
5,"The greatest Ribeye I ever had. Great prices, friendly servers. Great concept. If you are in Amsterdam you can't miss this place. 5 stars 2 thumbs up!! The waffle is amazing also",Jul 2023,Family,date_with_label
5,"BEST. BURGERS. EVER. By any standard, from any country. If you want an EXCELLENT burger - absolutely go here.",Jul 2023,Couples,date_with_label
5,The BEST in Amsterdam. Best in SERVICE. BEST in food. Great atmosphere. EXCELLENT staff .. friendly and kind. HIGHLY recommend… (had a party of 13 and was in and out in 1.5 hours),Jul 2023,Friends,date_with_label
5,"Is the best meal restaurant in Amsterdam, the experience is unique. You will love the service and the food.",Jul 2023,Couples,date_with_label
5,Absolutely amazing food and staff. We enjoyed the food and atmosphere we ate there twice first and last night.   Highly recommend.,Jul 2023,Family,date_with_label
4,"Very good foos new things in amsterdam. All good but the price a little expensive, i cant pay this prices jajajaja",Jul 2023,,date_only
5,"There are several stake restaurants in Amsterdam, but this place is worth trying.

Ordered stake - which was delivered quite quickly, and also the service was great.

Definitely a try and it's worth it.",Jul 2023,Friends,date_with_label
5,"It was a really lovely evening, great service, everyone was friendly and attentive. Food was absolutely delicious and we enjoyed cooking our steak ourselves. Good music which created a relaxed summer evening vibe. Definitely would recommend, price was reasonable too!",Jul 2023,Couples,date_with_label
5,"Perfect place with a lovely attendants and very good food . Highly recommended!
They served meet and tune by the lave stone .. indescribable!",Jun 2023,Family,date_with_label
5,"Excellent service! Amazing food we had the grilled salmon and grilled ribeye! Top marks on both! The team here works as a very well oiled machine!! Thank you for the smiles, hospitality and awesome food!",Jul 2023,Couples,date_with_label
5,"Had a birthday dinner here, lovely food, great service, nice vibe. Would recommend. If I’m back in Amsterdam will come again",Jul 2023,Family,date_with_label
5,"Absolutely succulent meat, cooked perfectly at the table. Fantastic atmosphere and super friendly personnel - especially Magdalini from Greece. We had a  last !",Jul 2023,Friends,date_with_label
5,The perfect place for dinner in Amsterdam. Great for any occasion. Would highly recommend to anyone.,Jul 2023,Friends,date_with_label
5,"Whole experience was fabulous all the staff are so lovely and friendly our waitress was so helpful and everyone who served/helped us were great. 

The food was delicious! And cooking your own is always fun! They also did a very special happy birthday for me which was so so great and unexpected. Enjoyed every minute and would highly recommend for the food and atmosphere!",Jul 2023,Couples,date_with_label
5,"OMG this is a must if you want steak whilst visiting Amsterdam.  Its a gem in the back streets, and so recommended.  The choice of steaks and other food is great.  We all choose different cuts of steak and they bring you a hot plate to cook it on, which is great fun for all ages.  Service was great and whilst slightly pricing it defo worth it.",Jul 2023,Family,date_with_label
5,Fantastic service and food. Really great experience and the food was out of this world good! Many thanks to a very devoted staff,Jul 2023,Couples,date_with_label
5,"Dinner was spectacular! Tasty, with superb presentation and service. Plentiful also. Highly recommend!",Jul 2023,Friends,date_with_label
5,Great place with friendly staff. Amazing food. Stone grill is fantastic. Definetly recommended !!! Enjoy,Jul 2023,Family,date_with_label
5,"My partner and I booked Day's after reading the great reviews on Trip Advisor and it certainly didn't disappoint. The steak was so tender! The hot stones mean that you have complete control over the cooking time of the meat and you can ensure it's to your preference.

The team went out of their way to make sure we had a great date night - and my nut allergy was dealt with amazingly well. A huge thank you to all of the staff!",Jul 2023,Couples,date_with_label
5,"Good place, good services and good price. We like so much, so we gone the place two times within three days.",Jun 2023,Family,date_with_label
5,"Great place! This was our first time in Amsterdam as a family and we really much enjoyed the food. Had a lovely dinner..

Excellent and very friendly service!

P.s. Don’t forget to make your reservation.",Jul 2023,Family,date_with_label
4,"We really enjoyed this place.  It didn't occur to me that it was a ""cook your steak on a hot rock"" place, but I'd never done it, so that was fun.  We were traveling with friends from Texas, who NEVER eat steak anywhere but Texas.  They learned that you can get great steaks in Amsterdam.

The menu options were quite varied; I had lamb chops, my friends had steak and seafood.  The salads and mains were very high quality, and the wine list suited the food perfectly.  Service was much better than what you often experience in Europe.  The only advice I would give is they need to provide a little more explanation as to how to cook your food on a rock to get it right.  I cook a lot so I figured it out.  

The staff was very friendly, and provided good recommendations.  When I return to Amsterdam, I will definitely eat here again.  Very fun and great food.",Jun 2023,Friends,date_with_label
5,"What a great place for steak lovers, my husband loved being able to cook his own steak on the lava stone (he is particular when it comes to steak) so this was perfect for him. It was the best meal we had in Amsterdam! I had the wagyu burger which was delicious! We were offered complimentary coffee afterwards which was a nice touch. Would definitely recommend.",Jun 2023,Couples,date_with_label
