rating,text,date,trip_type,date_status,gpt_sentiment,predicted_tfidf,predicted_roberta
5,"This was a great day trip during our stay in Las Vegas. Just an hour drive to Willow Beach on the banks of the Colorado River. Our awesome guide, Aaron took us a couple of miles down the calm, cool river to the cave. If you want a break from the Las Vegas Strip, this is a brilliant way to take it. My buddy, who had never been in a kayak before, took to it quickly, thanks to Aaron's helpful instruction. Highly recommended.",AndrewAug 202224 contributions0,,unknown_format,正面,正面,正面
5,Thanks for spending your day with Kaytlyn and Ryan! (even though he's a buckeye fan) The river truly is a magical place to spend your day.-Evolution Expeditions Team,Amanda MCouplesAug 20222 contributions0,,unknown_format,正面,正面,正面
5,"Very nice kayak trip for beginners and experienced kayakers! Highly recommend! We kayak frequently and both of us really enjoyed the views along the Colorado River. We intentionally chose the early morning tour (8AM) to beat the heat (and are glad we did!), but be aware that the group leader recommends later tour times for the best views. The sun does not shine into the water or Emerald Cave in the early morning hours.Others in our group had never kayaked before and seemed to enjoy themselves. No one in our group flipped or fell into the water, even with one person showing off and standing on their kayak for a moment. All of us beached our kayaks and went for a swim near the end of the float.We drove an hour from the Las Vegas strip across Hoover Dam over to Willow Beach for this early morning kayak trip. We left our hotel around 6:30AM and crossed the dam around 7:05AM. We exited the highway around 7:20AM and arrived at the Willow Beach marina around 7:40AM where we purchased some last minute supplies (dry bag and water shoes). We were kayaking on the Colorado River with our group of about 8 kayaks by 8AM.Our tour guide pointed out landmarks and told many stories as we paddled a few miles up stream (toward Hoover Dam). Everyone backed their kayaks into the small Emerald Cave for a photo op and more stories/history. At that point, we were about 10 miles downstream from Hoover Dam. After our cave visit, our group paddled back downstream toward the marina and stopped for a swim in a small cove before returning to the marina.Our group leader had all of the kayaks, paddles, and life jackets ready for us when we arrived. He gave newcomers paddling advice and other general advice before helping everyone adjust the foot stops in each kayak and showing proper technique for sitting inside the kayaks. When we returned, our group leader only asked that we take any items/trash that we brought with us and he took care of loading all kayaks, paddles, etc after we left.After we left the marina, we stopped at Hover Dam for about an hour. Always great sight-seeing and photo opportunities! There is no charge to drive into the dam area and stop at various overlook areas. Consider planning a dam tour on your way back to Las Vegas if you have a few hours to spare.",CouplesAug 20222 contributions,,unknown_format,正面,正面,正面
5,"So much fun! We loved this little adventure, it was a nice break away from the strip, not hard at all FYI if you are worried about the kayaking part. Nice and easy the entire time. Just overall a super great time.",Tiffany KFriendsAug 20224 contributions0,,unknown_format,正面,正面,正面
5,"Went with our twin boys. Had a great time with Andy and Michael as our guides were extremely pleasant, helpful and informative. Water temp 54F was very refreshing. Temp was 102, but light breeze and water made it very comfortable. Despite what you hear about Lake Mead water level. The water was crystal clear and the water level was perfect. 4 mile round trip kayak from marina to cove not difficult. Highly recommend! Definitely will come back for the longer excursion.",Gregory KFamiliesAug 20222 contributions0,,unknown_format,正面,正面,正面
5,Thank you for spending your day with us. The river is an excellent way to get away from the Vegas crazy and relax! -Evolution Expeditions Team,"Hardy S, CanadaAug 202237 contributions1",,unknown_format,正面,正面,正面
5,Chnajira was amazing. She was knowledgeable and knew so much history and facts about the land. She was fun and made us laugh. This is the highlight of our vegas trip and would recommend this excursion to anyone.,Alena CFriendsAug 20223 contributions0,,unknown_format,正面,正面,正面
5,"It was our first time kayaking and Ashley was super helpful in getting everything set up for us before we take off. The tour was super chill, overall we had a great time. Thank you!",WSPYSoloAug 20222 contributions0,,unknown_format,正面,正面,正面
5,"The entire trip was a fantastic experience. Our guide, Chanjira, was very informative and fun to go with.",Carl DCouplesAug 20222 contributions0,,unknown_format,正面,正面,正面
5,AMAZING TRIP! from start to finish! Shanjra was amazing and gave us interesting historical facts during the trip.  She was a lot of fun and really made the trip 10 times better,Brittany ESoloAug 20226 contributions0,,unknown_format,正面,正面,正面
5,"Ryan and the team were fantastic. From booking on their website, to the communication pre-trip, to the awesome day, everything was top notch!  Ryan our guide was the BEST!  He did an amazing job keeping our 10 and 13 Yr old boys engaged and excited to kayak 6 miles!  The hike to the view of the river was surprisingly interesting and beautiful, Ryan was a wealth of info and history, it was the perfect snack and water break for the day, and the lunch stop also was perfectly timed.  But the absolute best part of the day was the fun our group had with the water guns, it kept the day light and fun, thank you Ryan for being the instigator!!  You are an 11 in our book!",Ann RFamiliesAug 20225 contributions0,,unknown_format,正面,正面,正面
5,"Kayaking the Emerald Cave was super fun and easy. The crew gave great instructions on how to stay safe and balanced inside our kayaks and our tour guide in specific named Kaytlyn did an amazing job keeping us safe and teaching us the historical meanings while kayaking down the Colorado River to Emerald Cave. As a first time kayaker, I’m excited to do more kayaking adventures in the future. Thank you very much, the experience was well worth it !",Colleen SFriendsAug 20223 contributions0,,unknown_format,正面,正面,正面
